web-scraper-order,web-scraper-start-url,show,show-href,title,channel,views,comments,ad_links,ad_links-href
"1740706215-184","https://vkvideo.ru/trends","Женское шоу #7. Карина Кросс","https://vkvideo.ru/video-220754053_456242989","Женское шоу #7. Карина Кросс","VK Видео","2,1 млн просмотров·16 часов назад","","https://clck.ru/3GEVre","https://vkvideo.ru/away.php?to=https%3A%2F%2Fclck.ru%2F3GEVre&cc_key="
"1740706215-185","https://vkvideo.ru/trends","Женское шоу #7. Карина Кросс","https://vkvideo.ru/video-220754053_456242989","Женское шоу #7. Карина Кросс","VK Видео","2,1 млн просмотров·16 часов назад","","https://vk.cc/cIWuL6","https://vkvideo.ru/away.php?to=https%3A%2F%2Ftrk.mail.ru%2Fc%2Fi6v4w0%3Fmt_campaign%3Dzhenskoeshow&cc_key=cIWuL6"
"1740706215-186","https://vkvideo.ru/trends","Женское шоу #7. Карина Кросс","https://vkvideo.ru/video-220754053_456242989","Женское шоу #7. Карина Кросс","VK Видео","2,1 млн просмотров·16 часов назад","","00:00","https://vkvideo.ru/video-220754053_456242989?t=0h0m0s"
"1740706215-187","https://vkvideo.ru/trends","Женское шоу #7. Карина Кросс","https://vkvideo.ru/video-220754053_456242989","Женское шоу #7. Карина Кросс","VK Видео","2,1 млн просмотров·16 часов назад","","00:45","https://vkvideo.ru/video-220754053_456242989?t=0h0m45s"
"1740706215-188","https://vkvideo.ru/trends","Женское шоу #7. Карина Кросс","https://vkvideo.ru/video-220754053_456242989","Женское шоу #7. Карина Кросс","VK Видео","2,1 млн просмотров·16 часов назад","","07:27","https://vkvideo.ru/video-220754053_456242989?t=0h7m27s"
"1740706215-189","https://vkvideo.ru/trends","Женское шоу #7. Карина Кросс","https://vkvideo.ru/video-220754053_456242989","Женское шоу #7. Карина Кросс","VK Видео","2,1 млн просмотров·16 часов назад","","17:50","https://vkvideo.ru/video-220754053_456242989?t=0h17m50s"
"1740706215-190","https://vkvideo.ru/trends","Женское шоу #7. Карина Кросс","https://vkvideo.ru/video-220754053_456242989","Женское шоу #7. Карина Кросс","VK Видео","2,1 млн просмотров·16 часов назад","","18:19","https://vkvideo.ru/video-220754053_456242989?t=0h18m19s"
"1740706215-191","https://vkvideo.ru/trends","Женское шоу #7. Карина Кросс","https://vkvideo.ru/video-220754053_456242989","Женское шоу #7. Карина Кросс","VK Видео","2,1 млн просмотров·16 часов назад","","30:29","https://vkvideo.ru/video-220754053_456242989?t=0h30m29s"
"1740706215-192","https://vkvideo.ru/trends","Женское шоу #7. Карина Кросс","https://vkvideo.ru/video-220754053_456242989","Женское шоу #7. Карина Кросс","VK Видео","2,1 млн просмотров·16 часов назад","","41:31","https://vkvideo.ru/video-220754053_456242989?t=0h41m31s"
"1740706215-193","https://vkvideo.ru/trends","Женское шоу #7. Карина Кросс","https://vkvideo.ru/video-220754053_456242989","Женское шоу #7. Карина Кросс","VK Видео","2,1 млн просмотров·16 часов назад","","52:15","https://vkvideo.ru/video-220754053_456242989?t=0h52m15s"
"1740706215-194","https://vkvideo.ru/trends","Женское шоу #7. Карина Кросс","https://vkvideo.ru/video-220754053_456242989","Женское шоу #7. Карина Кросс","VK Видео","2,1 млн просмотров·16 часов назад","","https://vk.com/vkvideo","https://vkvideo.ru/away.php?to=https%3A%2F%2Fvk.com%2Fvkvideo&cc_key="
"1740706220-195","https://vkvideo.ru/trends","Медийные двери. Причина развода с Ирой Пинчук. Взлом аккаунта","https://vkvideo.ru/video-211022028_456239109","Медийные двери. Причина развода с Ирой Пинчук. Взлом аккаунта","Арай Чобанян","289 тыс просмотров·12 часов назад","Дай бог вам спасти семью. Всякое бывает. Главное не изменял.","",""
"1740706220-196","https://vkvideo.ru/trends","Медийные двери. Причина развода с Ирой Пинчук. Взлом аккаунта","https://vkvideo.ru/video-211022028_456239109","Медийные двери. Причина развода с Ирой Пинчук. Взлом аккаунта","Арай Чобанян","289 тыс просмотров·12 часов назад","А я верю ему , этого всего недостаточно для развода . Конкретных доказательств измены нет   А наговорить на человека можно многое … понятно же уже было , что взлом был ради шантажа и денег","",""
"1740706220-197","https://vkvideo.ru/trends","Медийные двери. Причина развода с Ирой Пинчук. Взлом аккаунта","https://vkvideo.ru/video-211022028_456239109","Медийные двери. Причина развода с Ирой Пинчук. Взлом аккаунта","Арай Чобанян","289 тыс просмотров·12 часов назад","Дай бог им сохранить семью ! Они любят друг друга ! У них детки ) 
Зачем разводиться  даже если и есть какие-то мелкие у него косяки , он уже все понял и такого совершать не будет . Эта ситуация ему урок","",""
"1740706227-198","https://vkvideo.ru/trends","Решалы#41 Амарян. Дедищев. Чабдаров. Винокур.","https://vkvideo.ru/video-218471730_456239918","Решалы#41 Амарян. Дедищев. Чабдаров. Винокур.","Комьюнити","1,3 млн просмотров·1 день назад","Выпуск пушкааа)","",""
"1740706227-199","https://vkvideo.ru/trends","Решалы#41 Амарян. Дедищев. Чабдаров. Винокур.","https://vkvideo.ru/video-218471730_456239918","Решалы#41 Амарян. Дедищев. Чабдаров. Винокур.","Комьюнити","1,3 млн просмотров·1 день назад","1,3млн просмотров на 312 комментариев...кто то накручивает знатно","",""
"1740706227-200","https://vkvideo.ru/trends","Решалы#41 Амарян. Дедищев. Чабдаров. Винокур.","https://vkvideo.ru/video-218471730_456239918","Решалы#41 Амарян. Дедищев. Чабдаров. Винокур.","Комьюнити","1,3 млн просмотров·1 день назад","Георгий, программирование ответа, скорее всего","",""
"1740706227-201","https://vkvideo.ru/trends","Решалы#41 Амарян. Дедищев. Чабдаров. Винокур.","https://vkvideo.ru/video-218471730_456239918","Решалы#41 Амарян. Дедищев. Чабдаров. Винокур.","Комьюнити","1,3 млн просмотров·1 день назад","","https://vk.cc/cIIxjy","https://vkvideo.ru/away.php?to=https%3A%2F%2Fja6w.adj.st%2Fmain_page%3Fadj_t%3D1laje7r7_1lne7o82%26adj_fallback%3Dhttps%253A%252F%252Fkuper.ru%253Futm_source%253Dvk_show%2526utm_medium%253Dcpm%2526utm_campaign%253Dvk_show_february_reshaly_26.11%26adj_redirect_android%3Dhttps%253A%252F%252Fwww.rustore.ru%252Fcatalog%252Fapp%252Fru.instamart%26adj_redirect_ios%3Dhttps%253A%252F%252Fkuper.ru%253Futm_source%253Dvk_show%2526utm_medium%253Dcpm%2526utm_campaign%253Dvk_show_february_reshaly_26.11%26adj_redirect_macos%3Dhttps%253A%252F%252Fkuper.ru%253Futm_source%253Dvk_show%2526utm_medium%253Dcpm%2526utm_campaign%253Dvk_show_february_reshaly_26.11&cc_key=cIIxjy"
"1740706227-202","https://vkvideo.ru/trends","Решалы#41 Амарян. Дедищев. Чабдаров. Винокур.","https://vkvideo.ru/video-218471730_456239918","Решалы#41 Амарян. Дедищев. Чабдаров. Винокур.","Комьюнити","1,3 млн просмотров·1 день назад","","https://vk.cc/cIBoRL","https://vkvideo.ru/away.php?to=https%3A%2F%2Fmagic-x-store.com%2Fproducts%2Fhonor-magic7%3Futm_campaign%3D2025q1honor_magic7pro_shows_february-march_special_project%26utm_medium%3Dcpv%26utm_source%3Dvk_video%26utm_content%3Dreshaly%26utm_term%3Dpre-roll%26erid%3D%21%255Berir0%255D&cc_key=cIBoRL"
"1740706227-203","https://vkvideo.ru/trends","Решалы#41 Амарян. Дедищев. Чабдаров. Винокур.","https://vkvideo.ru/video-218471730_456239918","Решалы#41 Амарян. Дедищев. Чабдаров. Винокур.","Комьюнити","1,3 млн просмотров·1 день назад","","https://s.ozon.ru/V0GLdWO?erid=2VtzqxJ7e1s","https://vkvideo.ru/away.php?to=https%3A%2F%2Fs.ozon.ru%2FV0GLdWO%3Ferid%3D2VtzqxJ7e1s&cc_key="
